job_title,job_category,employee_residence,experience_level,employment_type,company_location,company_size,salary_in_usd
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,90700
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,257000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,197000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,140000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,M,120000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,85000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,79000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,93919
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,51962
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,155000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,84800
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,250500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,166600
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,135344
Data Scientist,Data Science and Research,United Kingdom,Mid-level,Full-time,United Kingdom,M,98432
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,174500
Data Engineer,Data Engineering,United States,Executive,Full-time,United States,M,113000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,135000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,90000
Head of Data,Leadership and Management,United Kingdom,Executive,Full-time,United Kingdom,M,246080
Head of Data,Leadership and Management,United Kingdom,Executive,Full-time,United Kingdom,M,184560
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,135000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,90000
Data Analyst,Data Analysis,Estonia,Mid-level,Full-time,Other,M,53120
Data Analyst,Data Analysis,Estonia,Mid-level,Full-time,Other,M,33686
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,260000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,225000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,226600
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,140100
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204600
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,126500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,340000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,212000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,213600
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,142400
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,153600
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,106800
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,309000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,142000
ML Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,125000
ML Engineer,Machine Learning and AI,United States,Mid-level,Full-time,United States,M,85000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,226600
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,140100
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,303050
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,202350
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,143000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,95000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,L,185000
Business Intelligence Engineer,BI and Visualization,United States,Senior,Full-time,United States,L,79600
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,207900
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,158400
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,303050
Research Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,202350
Data Infrastructure Engineer,Data Engineering,United States,Senior,Full-time,United States,M,385000
Data Infrastructure Engineer,Data Engineering,United States,Senior,Full-time,United States,M,200000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,241300
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,211949
Data Strategy Manager,Data Management and Strategy,United States,Senior,Full-time,United States,M,115000
Data Strategy Manager,Data Management and Strategy,United States,Senior,Full-time,United States,M,90000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,172200
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,131200
Data Scientist,Data Science and Research,United States,Entry-level,Full-time,United States,M,105000
Data Scientist,Data Science and Research,United States,Entry-level,Full-time,United States,M,70000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,253000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,123800
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,240000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,142500
Data Scientist,Data Science and Research,Turkey,Entry-level,Full-time,Other,M,34924
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,330000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,204000
Machine Learning Engineer,Machine Learning and AI,United States,Executive,Full-time,United States,M,180000
Machine Learning Engineer,Machine Learning and AI,United States,Executive,Full-time,United States,M,160000
Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,United States,M,193600
Business Intelligence Analyst,BI and Visualization,United States,Senior,Full-time,United States,M,130838
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,225500
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,139400
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,143000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,95000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,328133
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,218755
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,250830
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,143370
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,260000
Analytics Engineer,Leadership and Management,United States,Senior,Full-time,United States,M,160000
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,203500
Data Scientist,Data Science and Research,United States,Senior,Full-time,United States,M,166500
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,180000
Data Scientist,Data Science and Research,United States,Mid-level,Full-time,United States,M,162000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,145000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,115000
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,180400
Data Analyst,Data Analysis,United States,Senior,Full-time,United States,M,138800
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,148350
Research Analyst,Data Science and Research,United States,Senior,Full-time,United States,M,87400
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,87500
Data Analyst,Data Analysis,United States,Mid-level,Full-time,United States,M,62500
Data Science Consultant,Data Science and Research,United States,Senior,Full-time,United States,M,157550
Data Science Consultant,Data Science and Research,United States,Senior,Full-time,United States,M,104650
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,115500
Data Manager,Leadership and Management,United States,Mid-level,Full-time,United States,M,73500
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,309000
Machine Learning Engineer,Machine Learning and AI,United States,Senior,Full-time,United States,M,142000
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,139500
Data Engineer,Data Engineering,United States,Senior,Full-time,United States,M,118575
